       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
      113.826           -326              0        195.363        1438.78       -3771.64       0.187851        1.38115       -3.62135        570.722
      314.909           -336              0        109.692       -456.051       -2898.84       0.104971      -0.438345       -2.78488          645.9
     -29.7682           -336              0        2.49441       -272.469       -556.074     0.00243666      -0.261699      -0.533668        651.324
       258.47           -326              0        136.659         1588.2        5116.16       0.131727        1.52633        4.92232         570.32
       95.171           -336              0        69.7538       -376.247        -1498.7      0.0661679      -0.361139       -1.44002        652.075
     -86.7742           -326              0       -29.1305        238.163        775.691     -0.0280877       0.228906       0.745549        595.159
     -71.9325           -336              0        7.52285        -126.63        415.692     0.00728041      -0.121271       0.399529        667.876
      -45.858           -326              0       -6.79956        455.846       -1144.68    -0.00629124       0.437587       -1.09872        578.197
      193.389           -326              0       -38.7292        1684.92        4866.35     -0.0371045        1.61822        4.68173        571.871
      11.8913           -336              0        118.586       -355.412        1053.87        0.11351      -0.341027        1.01193        649.595
      34.1022           -326              0       -31.8839         1189.9        3480.22     -0.0305932        1.14191        3.34079        571.572
      456.619           -326              0       -17.8397        1038.82        2063.24     -0.0172561        0.99748        1.97978        567.159
      73.9709           -326              0       -11.4914         1034.1       -3093.85     -0.0110726       0.994207         -2.974        570.699
      298.109           -326              0        54.2537        1546.73       -6053.54       0.051257        1.48756       -5.82262        569.888
      136.766           -336              0        23.5699       -686.831       -2619.66      0.0228955      -0.659173       -2.51696         648.97
      153.628           -326              0       -174.839        1706.57        4542.29      -0.168176        1.63736         4.3639         571.38
      218.792           -326              0       -102.677        1586.59       -5331.09     -0.0990971        1.52538       -5.12167        571.289
      232.307           -336              0       -77.8876       -457.266       -2032.24     -0.0746075      -0.439465       -1.95231        643.886
      356.332           -336              0        -39.195       -321.452       -1891.98     -0.0368777       -0.30901       -1.81788        648.623
      397.773           -336              0        -22.177       -224.015       -1560.81     -0.0212678      -0.215024       -1.49908        647.862
      377.481           -326              0       -22.5534        1325.12       -3594.89     -0.0217999        1.27274       -3.45452        568.353
       417.11           -326              0        114.089        1136.76       -3145.84       0.109602        1.09245        -3.0253        567.063
      480.322           -336              0       -164.127       -260.966        844.381      -0.157721      -0.250649       0.809794        645.234
